Nom_commune;Code_postal
LE NEUBOURG;27110
NOTRE DAME D EPINE;27800
NOTRE DAME DU HAMEL;27390
PIENCOURT;27230
LE PLESSIS GROHAN;27180
PONT AUDEMER;27500
POSES;27740
LES PREAUX;27500
QUILLEBEUF SUR SEINE;27680
ROMAN;27240
ROUVRAY;27120
RUGLES;27250
SACQUENVILLE;27930
ST AUBIN DE SCELLON;27230
ST AUBIN LE VERTUEUX;27300
VILLEGONGIS;36110
VOUILLON;36100
AUTRECHE;37110
AZAY LE RIDEAU;37190
AZAY SUR INDRE;37310
BALLAN MIRE;37510
BEAUMONT VILLAGE;37460
BLERE;37150
BRASLOU;37120
BRAYE SOUS FAYE;37120
BREHEMONT;37130
CANGEY;37530
LA CELLE GUENAND;37350
CERELLES;37390
CHAMBON;37290
CHAMPIGNY SUR VEUDE;37120
CHANCAY;37210
LA CHAPELLE SUR LOIRE;37140
CHAVEIGNES;37120
CHEMILLE SUR DEME;37370
CIRAN;37240
CIVRAY DE TOURAINE;37150
CIVRAY SUR ESVES;37160
COURCELLES DE TOURAINE;37330
COUZIERS;37500
ESVES LE MOUTIER;37240
ESVRES;37320
LA FERRIERE;37110
FERRIERE LARCON;37350
FERRIERE SUR BEAULIEU;37600
GENILLE;37460
HOMMES;37340
LIGUEIL;37240
LOUANS;37320
LUBLE;37330
LUSSAULT SUR LOIRE;37400
LUZILLE;37150
MANTHELAN;37240
MARCAY;37500
MARCILLY SUR MAULNE;37330
MONTBAZON;37250
MONTREUIL EN TOURAINE;37530
NEUIL;37190
NOIZAY;37210
NOUANS LES FONTAINES;37460
LE PETIT PRESSIGNY;37350
PONT DE RUAN;37260
PORTS;37800
POUZAY;37800
RAZINES;37120
RESTIGNE;37140
RICHELIEU;37120
RILLE;37340
ROCHECORBON;37210
ST FLOVIER;37600
ST GERMAIN SUR VIENNE;37500
STE MAURE DE TOURAINE;37800
ST REGLE;37530
SAVIGNY EN VERON;37420
SAVONNIERES;37510
SOUVIGNE;37330
TOURNON ST PIERRE;37290
VERNOU SUR BRENNE;37210
VILLANDRY;37510
VILLELOIN COULANGE;37460
APPRIEU;38140
ARTAS;38440
ASSIEU;38150
BEAUREPAIRE;38270
BELMONT;38690
BIZONNES;38690
BOUVESSE QUIRIEU;38390
CESSIEU;38110
LE CHAMP PRES FROGES;38190
CHANAS;38150
LA CHAPELLE DE LA TOUR;38110
CHARETTE;38390
CHASSE SUR RHONE;38670
CHATEAU BERNARD;38650
CHELIEU;38730
CHEZENEUVE;38300
CHIMILIN;38490
CHUZELLES;38200
COGNET;38350
COGNIN LES GORGES;38470
LA COMBE DE LANCEY;38190
CORDEAC;38710
ECHIROLLES;38130
ENTRE DEUX GUIERS;38380
FONTANIL CORNILLON;38120
LA FORTERESSE;38590
FRONTONAS;38290
GONCELIN;38570
GRENOBLE;38000
HERBEYS;38320
HEYRIEUX;38540
HUEZ;38750
UNVERRE;28160
VARIZE;28140
VERNOUILLET;28500
EOLE EN BEAUCE;28150
VILLEAU;28150
VILLEMEUX SUR EURE;28210
VILLIERS ST ORIEN;28800
BOLAZEC;29640
BRASPARTS;29190
BRIGNOGAN PLAGE;29890
CARANTEC;29660
CAST;29150
CLEDEN POHER;29270
LE CLOITRE PLEYBEN;29190
COMBRIT;29120
DINEAULT;29150
DOUARNENEZ;29100
LE FAOU;29590
GUIMAEC;29620
GUIMILIAU;29400
GUIPAVAS;29490
GUIPRONVEL;29290
GUISSENY;29880
ILE DE SEIN;29990
ILE MOLENE;29259
IRVILLAC;29460
KERGLOFF;29270
KERLAZ;29100
KERLOUAN;29890
KERNILIS;29260
LAMPAUL PLOUARZEL;29810
LAMPAUL PLOUDALMEZEAU;29830
LANDEDA;29870
LANDELEAU;29530
LANDUDAL;29510
LANDUDEC;29710
LANNEANOU;29640
LANNEUFFRET;29400
LANVEOC;29160
LOC BREVALAIRE;29260
LOCQUENOLE;29670
MESPAUL;29420
MOELAN SUR MER;29350
MORLAIX;29600
NEVEZ;29920
PLEYBER CHRIST;29410
PLOEVEN;29550
PLOGASTEL ST GERMAIN;29710
PLONEVEZ DU FAOU;29530
PLOUENAN;29420
PLOUGONVELIN;29217
PLOUGOURVEST;29400
PLOUGUIN;29830
PLOUNEVEZ LOCHRIST;29430
PLOURIN;29830
PLOUVIEN;29860
PLOZEVET;29710
PONT CROIX;29790
PORSPODER;29840
POULDERGAT;29100
POULLAN SUR MER;29100
RIEC SUR BELON;29340
ROSCANVEL;29570
ROSPORDEN;29140
ST JEAN DU DOIGT;29630
ST POL DE LEON;29250
ST THEGONNEC LOC EGUINER;29410
ST THONAN;29800
ST THURIEN;29380
TELGRUC SUR MER;29560
TREFLAOUENAN;29440
TREGARANTEC;29260
ARRIGAS;30770
BAGARD;30140
BORDEZAC;30160
BOUQUET;30580
BROUZET LES QUISSAC;30260
BROUZET LES ALES;30580
LE CAILAR;30740
CAMPESTRE ET LUC;30770
CANNES ET CLAIRAN;30260
CARDET;30350
CAVEIRAC;30820
CHUSCLAN;30200
CORNILLON;30630
CRUVIERS LASCOURS;30360
FLAUX;30700
FOISSAC;30700
FONS SUR LUSSAN;30580
GARONS;30128
GENERAC;30510
LA GRAND COMBE;30110
LAMELOUZE;30110
LANGLADE;30980
LANUEJOLS;30750
LEZAN;30350
LOGRIAN FLORIAN;30610
MALONS ET ELZE;30450
MANDUEL;30129
BASSURELS;48400
BRION;48310
CHADENET;48190
CHAMBON LE CHATEAU;48600
CHANAC;48230
CHAUCHAILLES;48310
FAU DE PEYRE;48130
FLORAC TROIS RIVIERES;48400
GRANDRIEU;48600
JAVOLS;48130
LACHAMP;48100
LES LAUBIES;48700
LUC;48250
MEYRUEIS;48150
MONTRODAT;48100
NASBINALS;48260
POURCHARESSES;48800
PRUNIERES;48200
RIBENNES;48700
ROCLES;48300
ROUSSES;48400
ST ALBAN SUR LIMAGNOLE;48120
MAS ST CHELY;48210
STE CROIX VALLEE FRANCAISE;48110
STE ENIMIE;48210
VENTALON EN CEVENNES;48240
ST JULIEN DU TOURNEL;48190
ST PIERRE DES TRIPIERS;48150
ST PIERRE LE VIEUX;48200
ST PRIVAT DE VALLONGUE;48240
LA VILLEDIEU;48700
VILLEFORT;48800
LES ALLEUDS;49320
AUBIGNE SUR LAYON;49540
BARACE;49430
BEAUFORT EN ANJOU;49250
BEAUPREAU EN MAUGES;49110
BREIL;49490
LA BREILLE LES PINS;49390
CERNUSSON;49310
CHENILLE CHAMPTEUSSE;49220
CHARCE ST ELLIER SUR AUBANCE;49320
CHATEAUNEUF SUR SARTHE;49330
CHATELAIS;49520
CHAZE HENRY;49420
CHEMILLE EN ANJOU;49120
CHOLET;49300
CLERE SUR LAYON;49560
CONTIGNE;49330
CORZE;49140
DAUMERAY;49640
DENEZE SOUS LE LUDE;49490
LES BOIS D ANJOU;49250
FREIGNE;49440
GENNES VAL DE LOIRE;49320
GENNETEIL;49490
GREZ NEUVILLE;49220
INGRANDES LE FRESNE SUR LOIRE;49123
JARZE VILLAGES;49140
LE LION D ANGERS;49220
LONGUE JUMELLES;49160
LE LOUROUX BECONNAIS;49370
MONTREVAULT SUR EVRE;49110
MURS ERIGNE;49610
NEUILLE;49680
NUAILLE;49340
NYOISEAU;49500
PASSAVANT SUR LAYON;49560
MAUGES SUR LOIRE;49410
LES PONTS DE CE;49130
LA POSSONNIERE;49170
ROU MARSON;49400
ST CHRISTOPHE DU BOIS;49280
ST CLEMENT DE LA PLACE;49370
ST CYR EN BOURG;49260
STE GEMMES D ANDIGNE;49500
CHAUFFECOURT;88500
CHEF HAUT;88500
CLEZENTAINE;88700
COINCHES;88100
CORCIEUX;88430
DAMBLAIN;88320
DARNEY AUX CHENES;88170
DINOZE;88000
DOMEVRE SOUS MONTFORT;88500
DOMFAING;88600
DOMJULIEN;88800
DOMMARTIN AUX BOIS;88390
DOMMARTIN SUR VRAINE;88170
DOMPTAIL;88700
DONCIERES;88700
FIMENIL;88600
FONTENOY LE CHATEAU;88240
FRENOIS;88270
FRESSE SUR MOSELLE;88160
FRIZON;88440
GEMAINGOUTTE;88520
GENDREVILLE;88140
GIRANCOURT;88390
GIRCOURT LES VIEVILLE;88500
GIRECOURT SUR DURBION;88600
GODONCOURT;88410
LA GRANDE FOSSE;88490
GRANGES AUMONTZEY;88640
GUGNEY AUX AULX;88450
HARCHECHAMP;88300
HARDANCOURT;88700
HAROL;88270
HOUSSERAS;88700
JEANMENIL;88700
JEUXEY;88000
JUVAINCOURT;88500
LANDAVILLE;88300
LEGEVILLE ET BONFAYS;88270
LIEZEY;88400
LIGNEVILLE;88800
LONGCHAMP SOUS CHATENOIS;88170
LUVIGNY;88110
MADEGNEY;88450
MALAINCOURT;88140
MARAINVILLE SUR MADON;88130
MAXEY SUR MEUSE;88630
MENARMONT;88700
MENIL EN XAINTOIS;88500
MIRECOURT;88500
NAYEMONT LES FOSSES;88100
NEUFCHATEAU;88300
NEUVILLERS SUR FAVE;88100
OFFROICOURT;88500
ORTONCOURT;88700
PADOUX;88700
PALLEGNEY;88330
PAREY SOUS MONTFORT;88800
LA PETITE RAON;88210
PORTIEUX;88330
LES POULIERES;88600
POUSSAY;88500
PROVENCHERES LES DARNEY;88260
PUZIEUX;88500
RAINVILLE;88170
RAMECOURT;88500
RAON L ETAPE;88110
RAON SUR PLAINE;88110
REHAINCOURT;88330
REHAUPAL;88640
ROBECOURT;88320
ROCOURT;88320
ROMAIN AUX BOIS;88320
LE ROULIER;88460
ROZIERES SUR MOUZON;88320
RUGNEY;88130
ST DIE DES VOSGES;88100
ST MICHEL SUR MEURTHE;88470
ST NABORD;88200
ST OUEN LES PAREY;88140
ST PIERREMONT;88700
SANCHEY;88390
SENONES;88210
SONCOURT;88170
SOULOSSE SOUS ST ELOPHE;88630
SURIAUVILLE;88140
THIEFOSSE;88290
LE THOLY;88530
TIGNECOURT;88320
TILLEUX;88300
TOTAINVILLE;88500
UBEXY;88130
URIMENIL;88220
URVILLE;88140
VALFROICOURT;88270
LES VALLOIS;88260
ST CYR DE SALERNE;27800
ST ELOI DE FOURQUES;27800
ST ETIENNE SOUS BAILLEUL;27920
ST GEORGES MOTEL;27710
ST JEAN DE LA LEQUERAYE;27560
ST JEAN DU THENNEY;27270
ST JUST;27950
ST LEGER DU GENNETEY;27520
POEZAT;3800
POUZY MESANGY;3320
ST ANGEL;3170
ST DESIRE;3370
ST DIDIER LA FORET;3110
ST ETIENNE DE VICQ;3300
ST LEOPARDIN D AUGY;3160
ST MARCEL EN MURAT;3390
ST PRIEST D ANDELOT;3800
ST PRIEST EN MURAT;3390
ST YORRE;3270
SAULZET;3800
SAUVAGNY;3430
SERVILLY;3120
SEUILLET;3260
TAXAT SENAT;3140
TEILLET ARGENTY;3410
TERJAT;3420
TRETEAU;3220
VERNEUIL EN BOURBONNAIS;3500
BAYONS;4250
BEAUJEU;4420
BEYNES;4270
CASTELLANE;4120
LE CASTELLARD MELAN;4380
CASTELLET LES SAUSSES;4320
CHAMPTERCIER;4660
LA CONDAMINE CHATELARD;4530
ENTREPIERRES;4200
ESTOUBLON;4270
LE FUGERET;4240
LA GARDE;4120
LA JAVIE;4000
LIMANS;4300
MAJASTRES;4270
MALIJAI;4510
MANOSQUE;4100
MEZEL;4270
MONTFURON;4110
LA MURE ARGENS;4170
NOYERS SUR JABRON;4200
PRADS HAUTE BLEONE;4420
LA ROBINE SUR GALABRE;4000
LA ROCHEGIRON;4150
LA ROCHETTE;6260
STE CROIX A LAUZE;4110
ST ETIENNE LES ORGUES;4230
ST JACQUES;4330
ST JULIEN D ASSE;4270
ST JULIEN DU VERDON;4170
ST MAIME;4300
ST MARTIN DE BROMES;4800
ST PAUL SUR UBAYE;4530
ST VINCENT LES FORTS;4340
SEYNE;4140
SIMIANE LA ROTONDE;4150
SOURRIBES;4290
THORAME BASSE;4170
VALENSOLE;4210
ANCELLE;5260
L ARGENTIERE LA BESSEE;5120
CHANOUSSE;5700
CHATEAUNEUF D OZE;5400
CHATEAU VILLE VIEILLE;5350
CREVOUX;5200
ESPINASSES;5190
LA FAURIE;5140
LE GLAIZIL;5800
MONTGARDIN;5230
MONTMAUR;5400
MONTROND;5700
NEFFES;5000
NEVACHE;5100
LE NOYER;5500
LES ORRES;5200
PELLEAUTIER;5000
PUY SANIERES;5200
RAMBAUD;5000
REALLON;5160
RIBEYRET;5150
IZEAUX;38140
IZERON;38160
JARDIN;38200
LENTIOL;38270
LUMBIN;38660
MERLAS;38620
MONTAGNIEU;38110
MONTCHABOUD;38220
MONTREVEL;38690
MONTSEVEROUX;38122
MORESTEL;38510
MORETTE;38210
LA MORTE;38350
LA MURETTE;38140
MURINAIS;38160
NOTRE DAME DE MESAGE;38220
OULLES;38520
LE PASSAGE;38490
PELLAFOL;38970
PIERRE CHATEL;38119
PINSOT;38580
PISIEU;38270
POMMIER DE BEAUREPAIRE;38260
RENCUREL;38680
ROVON;38470
ROYAS;38440
ST ALBAN DE ROCHE;38080
ST ANDEOL;38650
ST ANDRE EN ROYANS;38680
ST BARTHELEMY DE SECHILIENNE;38220
ST BAUDILLE ET PIPET;38710
ST CLAIR DU RHONE;38370
ST DIDIER DE BIZONNES;38690
ST GEOIRS;38590
ST GERVAIS;38470
ST MARTIN DE VAULSERRE;38480
ST MARTIN D URIAGE;38410
ST MICHEL LES PORTES;38650
ST PAUL DE VARCES;38760
NEUVILLE SUR AILETTE;2860
NOROY SUR OURCQ;2600
NOYALES;2120
NOYANT ET ACONIN;2200
ORGEVAL;2860
OSLY COURTIL;2290
PARGNY LES BOIS;2270
PASSY EN VALOIS;2470
PASSY SUR MARNE;2850
PAVANT;2310
PONTRU;2490
PRIEZ;2470
QUINCY BASSE;2380
RAILLIMONT;2360
RESSONS LE LONG;2290
RIBEAUVILLE;2110
ROGNY;2140
ST ALGIS;2260
ST GOBERT;2140
ST NICOLAS AUX BOIS;2410
STE PREUVE;2350
ST THOMAS;2820
SAPONAY;2130
LA SELVE;2150
SEPTVAUX;2410
SEQUEHART;2420
SERAIN;2110
SERY LES MEZIERES;2240
SINCENY;2300
SISSY;2240
SOMMELANS;2470
SONS ET RONCHERES;2270
SOUPIR;2160
TANNIERES;2220
TARTIERS;2290
TERGNIER;2700
TORCY EN VALOIS;2810
TROSLY LOIRE;2300
VADENCOURT;2120
VARISCOURT;2190
VAUDESSON;2320
VAUX EN VERMANDOIS;2590
VENDEUIL;2800
GRAND VERLY;2120
VIEL ARCY;2160
VIERZY;2210
VIGNEUX HOCQUET;2340
LA VILLE AUX BOIS LES PONTAVERT;2160
VILLERS ST CHRISTOPHE;2590
VILLIERS ST DENIS;2310
VREGNY;2880
AUBIGNY;3460
AUTRY ISSARDS;3210
BAYET;3500
MEJANNES LES ALES;30340
MIALET;30140
MOLIERES CAVAILLAC;30120
MONTFRIN;30490
MONTMIRAT;30260
NIMES;30900
PARIGNARGUES;30730
LES PLANTIERS;30122
PONTEILS ET BRESIS;30450
POUZILHAC;30210
REMOULINS;30210
ST ANDRE D OLERARGUES;30330
ST BENEZET;30350
ST DENIS;30500
ST ETIENNE DE L OLM;30360
ST HIPPOLYTE DE CATON;30360
ST HIPPOLYTE DE MONTAIGU;30700
ST HIPPOLYTE DU FORT;30170
ST JEAN DE SERRES;30350
ST JEAN DU PIN;30140
ST JULIEN DE PEYROLAS;30760
ST MARCEL DE CAREIRET;30330
ST MARTIN DE VALGALGUES;30520
ST MAURICE DE CAZEVIEILLE;30360
ST PRIVAT DE CHAMPCLOS;30430
ST SAUVEUR CAMPRIEU;30750
ST SIFFRET;30700
SARDAN;30260
SAUVE;30610
SAZE;30650
SENECHAS;30450
SEYNES;30580
SOMMIERES;30250
SUMENE;30440
THEZIERS;30390
VALLERAUGUE;30570
VAUVERT;30600
VESTRIC ET CANDIAC;30600
ARGUT DESSOUS;31440
ASPRET SARRAT;31800
AURAGNE;31190
AUREVILLE;31320
AURIN;31570
AUZAS;31360
BACHOS;31440
BAGIRY;31510
BAGNERES DE LUCHON;31110
BEAUFORT;31370
BELBEZE EN COMMINGES;31260
BOURG D OUEIL;31110
BOURG ST BERNARD;31570
BOUTX;31440
CANENS;31310
CARBONNE;31390
CASSAGNE;31260
CASTAGNAC;31310
CASTELBIAGUE;31160
CASTELMAUROU;31180
CASTELNAU PICAMPEAU;31430
CATHERVIELLE;31110
CAZARILH LASPENES;31110
CAZEAUX DE LARBOUST;31110
CAZERES;31220
CEPET;31620
CIERP GAUD;31440
CLERMONT LE FORT;31810
COURET;31160
DEYME;31450
FIGAROL;31260
FLOURENS;31130
FOLCARDE;31290
FRONTIGNAN DE COMMINGES;31510
GALIE;31510
GEMIL;31380
GOUAUX DE LARBOUST;31110
GRAGNAGUE;31380
GRATENS;31430
GREPIAC;31190
JURVIELLE;31110
LABARTHE INARD;31800
LAGRAULET ST NICOLAS;31480
LAHITERE;31310
LANDORTHE;31800
LANTA;31570
LARCAN;31800
LAUTIGNAC;31370
LAUZERVILLE;31650
LAVALETTE;31590
LEZ;31440
LODES;31800
LOUDET;31580
LUX;31290
ST GEORGES SUR LAYON;49700
VAL DU LAYON;49750
ST LEGER SOUS CHOLET;49280
SEVREMOINE;49230
LOIRE AUTHION;49140
SAUMUR;49400
SOULAINES SUR AUBANCE;49610
BELLEVIGNE EN LAYON;49750
TRELAZE;49800
ERDRE EN ANJOU;49220
VERNANTES;49390
LYS HAUT LAYON;49310
VILLEMOISAN;49370
ACQUEVILLE;50440
AGON COUTAINVILLE;50230
APPEVILLE;50500
BACILLY;50530
BAUDRE;50000
BAUPTE;50500
LA BAZOGE;50520
BERIGNY;50810
BIEVILLE;50160
BLOSVILLE;50480
LA BLOUTIERE;50800
BRECEY;50370
BREHAL;50290
BRETTEVILLE SUR AY;50430
BREVILLE SUR MER;50290
BRICQUEBEC EN COTENTIN;50260
BRICQUEBOSQ;50340
BRICQUEVILLE LA BLOUETTE;50200
BRICQUEVILLE SUR MER;50290
CARANTILLY;50570
CERENCES;50510
CERISY LA FORET;50680
LA CHAISE BAUDOUIN;50370
LA CHAPELLE CECELIN;50800
LA CHAPELLE UREE;50370
CHAVOY;50870
CONDE SUR VIRE;50420
VICQ SUR MER;50330
COUVILLE;50690
CREANCES;50710
EQUILLY;50320
L ETANG BERTRAND;50260
ETIENVILLE;50360
FERMANVILLE;50840
FIERVILLE LES MINES;50580
FLEURY;50800
GATHEMO;50150
GOUVILLE SUR MER;50200
GRAIGNES MESNIL ANGOT;50620
LE GRAND CELLAND;50370
GRANVILLE;50400
HARDINVAST;50690
HAUTTEVILLE BOCAGE;50390
LA HAYE D ECTOT;50270
LA HAYE;50250
THEREVAL;50570
HEMEVEZ;50700
HEUGUEVILLE SUR SIENNE;50200
ISIGNY LE BUAT;50540
JUVIGNY LE TERTRE;50520
LESTRE;50310
MONTSENELLE;50250
LES LOGES MARCHIS;50600
LONGUEVILLE;50290
LA LUCERNE D OUTREMER;50320
LE LUOT;50870
LE MESNIL;50580
LE MESNIL AUBERT;50510
LE MESNIL AU VAL;50110
LE MESNIL GARNIER;50450
LE MESNIL HERMAN;50750
LE MESNILLARD;50600
MONTABOT;50410
MONTCUIT;50490
MONTFARVILLE;50760
MONTJOIE ST MARTIN;50240
MONTPINCHON;50210
MONTREUIL SUR LOZON;50570
MORTAIN BOCAGE;50140
MORVILLE;50700
LA MOUCHE;50320
MOYON VILLAGES;50860
NEGREVILLE;50260
VARMONZEY;88450
LE VERMONT;88210
VIEUX MOULIN;88210
VITTEL;88800
LES VOIVRES;88240
VOUXEY;88170
XERTIGNY;88220
XONRUPT LONGEMER;88400
ACCOLAY;89460
ANCY LE LIBRE;89160
ANDRYES;89480
ANNAY SUR SEREIN;89310
ARCES DILO;89320
ARMEAU;89500
AUGY;89290
AUXERRE;89000
BASSOU;89400
BEAUVILLIERS;89630
BEINE;89800
BEUGNON;89570
BOEURS EN OTHE;89770
BONNARD;89400
BRIENON SUR ARMANCON;89210
BUSSY EN OTHE;89400
BUTTEAUX;89360
LA CELLE ST CYR;89116
CENSY;89310
CHABLIS;89800
CHAMPIGNELLES;89350
CHAMPLAY;89300
CHAMPS SUR YONNE;89290
CHARMOY;89400
CHARNY OREE DE PUISAYE;89120
CHASSIGNELLES;89160
CHEMILLY SUR YONNE;89250
COLLEMIERS;89100
COULANGES SUR YONNE;89480
COURGIS;89800
DIXMONT;89500
DOLLOT;89150
DYE;89360
EPINEAU LES VOVES;89400
EPINEUIL;89700
ETAIS LA SAUVIN;89480
FONTAINE LA GAILLARDE;89100
GISY LES NOBLES;89140
GIVRY;89200
GLAND;89740
VALRAVILLON;89110
IRANCY;89290
JAULGES;89360
LAIN;89560
LALANDE;89130
LAROCHE ST CYDROINE;89400
LASSON;89570
LICHERES PRES AIGREMONT;89800
LIGNY LE CHATEL;89144
LUCY LE BOIS;89200
MARMEAUX;89420
MASSANGIS;89440
MELISEY;89430
MERRY LA VALLEE;89110
MERRY SEC;89560
MICHERY;89140
MIGENNES;89400
MONETEAU;89470
MOULINS EN TONNERROIS;89310
MOULINS SUR OUANNE;89130
NEUVY SAUTOUR;89570
ORMOY;89400
OUANNE;89560
PAROY EN OTHE;89210
PIFFONDS;89330
PONTAUBERT;89200
PONTIGNY;89230
LA POSTOLLE;89260
PREHY;89800
RAVIERES;89390
ROGNY LES SEPT ECLUSES;89220
ST AGNAN;89340
LE VAL D OCRE;89110
ST JULIEN DU SAULT;89330
ST MARTIN DU TERTRE;89100
ST MAURICE THIZOUAILLE;89110
SANTIGNY;89420
SCEAUX;89420
SERRIGNY;89700
SERY;89270
SOUGERES EN PUISAYE;89520
TAINGY;89560
LES VALLEES DE LA VANNE;89190
ROUSSET;5190
ST BONNET EN CHAMPSAUR;5500
SALEON;5300
LE SAUZE DU LAC;5160
TALLARD;5130
VAL DES PRES;5100
VALSERRES;5130
ANDON;6750
ANTIBES;6600
ASPREMONT;6790
BEAUSOLEIL;6240
BERRE LES ALPES;6390
BIOT;6410
LE BROC;6510
CAILLE;6750
CANNES;6150
CASTAGNIERS;6670
COLOMARS;6670
DALUIS;6470
DRAP;6340
FALICON;6950
ILONSE;6420
LANTOSQUE;6450
LUCERAM;6440
MALAUSSENE;6710
MOUANS SARTOUX;6370
NICE;6000
PEILLE;6440
LA PENNE;6260
PUGET ROSTANG;6260
PUGET THENIERS;6260
RIMPLAS;6420
ROQUEBRUNE CAP MARTIN;6190
ROQUEFORT LES PINS;6330
ROQUESTERON;6910
ROUBION;6420
SIGALE;6910
TOUDON;6830
TOURETTE DU CHATEAU;6830
LA TRINITE;6340
VALBONNE;6560
VALDEBLORE;6420
VENCE;6140
VILLENEUVE LOUBET;6270
TENDE;6430
ARDOIX;7290
AUBENAS;7200
BIDON;7700
BOREE;7310
BOURG ST ANDEOL;7700
BROSSAINC;7340
BURZET;7450
CHAMPAGNE;7340
CHAMPIS;7440
CHAZEAUX;7110
COLOMBIER LE JEUNE;7270
COLOMBIER LE VIEUX;7410
LE CRESTET;7270
DUNIERE SUR EYRIEUX;7360
ECLASSAN;7370
FAUGERES;7230
GENESTELLE;7530
GILHOC SUR ORMEZE;7270
INTRES;7310
ISSAMOULENC;7190
LABASTIDE DE VIRAC;7150
LE LAC D ISSARLES;7470
LACHAMP RAPHAEL;7530
LARNAS;7220
LAURAC EN VIVARAIS;7110
LAVAL D AURELLE;7590
LESPERON;7660
LOUBARESSE;7110
LUSSAS;7170
MAYRES;7330
NOZIERES;7270
LES OLLIERES SUR EYRIEUX;7360
PEREYRES;7450
PRANLES;7000
QUINTENAS;7290
ROCHEMAURE;7400
ROCHESSAUVE;7210
ST ALBAN EN MONTAGNE;7590
ST ANDEOL DE VALS;7600
ST ANDRE DE CRUZIERES;7460
ST ANDRE LACHAMP;7230
ST BASILE;7270
ST CIRGUES EN MONTAGNE;7510
ST CYR;7430
ST DESIRAT;7340
STE EULALIE;7510
ST GINEIS EN COIRON;7580
ST JULIEN DU GUA;7190
ST JULIEN DU SERRE;7200
ST JULIEN EN ST ALBAN;7000
BEAULON;3230
BILLEZOIS;3120
BOURBON L ARCHAMBAULT;3160
BRESSOLLES;3000
LE BRETHON;3350
CESSET;3500
CHANTELLE;3140
LA CHAPELLE AUX CHASSES;3230
CHATILLON;3210
CHAVENON;3440
COULANDON;3000
COUZON;3160
CREUZIER LE NEUF;3300
DOMPIERRE SUR BESBRE;3290
LE DONJON;3130
ESPINASSE VOZELLE;3110
GANNAT;3800
GARNAT SUR ENGIEVRE;3230
GOUISE;3340
HYDS;3600
ISLE ET BARDAIS;3360
ISSERPENT;3120
LAFELINE;3500
LAPALISSE;3120
MERCY;3340
MONETAY SUR LOIRE;3470
MONTORD;3500
NASSIGNY;3190
LA PETITE MARCHE;3420
QUINSSAINES;3380
ST DIDIER EN DONJON;3130
ST GENEST;3310
ST GERAND DE VAUX;3340
ST PALAIS;3370
ST PRIX;3120
ST REMY EN ROLLAT;3110
ST VICTOR;3410
SORBIER;3220
TARGET;3140
THIONNE;3220
VALIGNAT;3330
VARENNES SUR ALLIER;3150
VENAS;3190
VERNEIX;3190
VIEURE;3430
LE VILHAIN;3350
ALLEMAGNE EN PROVENCE;4500
ALLOS;4260
ANGLES;4170
ARCHAIL;4420
AUBIGNOSC;4200
BRAUX;4240
VAL DE CHALVAGNE;4320
LE CHAFFAUT ST JURSON;4510
CHAUDON NORANTE;4330
CLAMENSANE;4250
DIGNE LES BAINS;4000
ENTRAGES;4000
ENTREVENNES;4700
GIGORS;4250
JAUSIERS;4850
LARDIERS;4230
MALLEMOISSON;4510
MARCOUX;4420
MOUSTIERS STE MARIE;4360
NIBLES;4250
NIOZELLES;4300
OPPEDETTE;4110
ORAISON;4700
LA PALUD SUR VERDON;4120
PEYROULES;4120
PEYRUIS;4310
PIEGUT;5130
REILLANNE;4110
MEOLANS REVEL;4340
REVEST ST MARTIN;4230
ROUMOULES;4500
HAUTES DUYES;4380
SALIGNAC;4290
SENEZ;4270
SIGOYER;4200
THEZE;4200
THOARD;4380
UBRAYE;4240
UVERNET FOURS;4400
VALAVOIRE;4250
VILLEMUS;4110
ABRIES;5460
MANE;31260
MARSOULAS;31260
MARTRES DE RIVIERE;31210
MAZERES SUR SALAT;31260
MERVILLE;31330
MONDONVILLE;31700
MONES;31370
MONTBERAUD;31220
MONTCLAR DE COMMINGES;31220
MONTESQUIEU GUITTAUT;31230
MONTGAILLARD DE SALIES;31260
MONTGEARD;31560
MONTGISCARD;31450
NENIGAN;31350
NOE;31410
ORE;31510
PAULHAC;31380
PAYSSOUS;31510
PECHBONNIEU;31140
LE PIN MURELET;31370
POINTIS INARD;31800
PRADERE LES BOURGUETS;31530
PUYDANIEL;31190
PUYMAURIN;31230
QUINT FONSEGRIVES;31130
RIEUX VOLVESTRE;31310
ROQUESERIERE;31380
ST CLAR DE RIVIERE;31600
ST FRAJOU;31230
ST JEAN;31240
ST JULIA;31540
ST LARY BOUJEAN;31350
ST PAUL SUR SAVE;31530
ST PE D ARDET;31510
ST VINCENT;31290
SAUVETERRE DE COMMINGES;31510
SEYRE;31560
SOUEICH;31160
TOULOUSE;31500
LES TOURREILLES;31210
TOUTENS;31460
L UNION;31240
URAU;31260
VACQUIERS;31340
VALCABRERE;31510
VAUDREUILLE;31250
VAUX;31540
VILLENEUVE LECUSSAN;31580
VILLENOUVELLE;31290
ESCOULIS;31260
CAZAC;31230
ARDIZAS;32430
ARMOUS ET CAU;32230
BARCUGNAN;32170
BETCAVE AGUIN;32420
BETOUS;32110
BEZERIL;32130
BEZUES BAJON;32140
BIVES;32380
BOURROUILLAN;32370
CASSAIGNE;32100
CASTELNAU D ARBIEU;32500
CASTELNAU D AUZAN LABARRERE;32440
CASTILLON DEBATS;32190
CASTILLON SAVES;32490
CAZAUBON;32150
CAZAUX SAVES;32130
